# Spectre_numero    Detecteur       a_opt         b_opt  
662            PARIS70        1.000000     0.612310     
662            PARIS90        1.000000     6.490707     
662            PARIS110       1.000000     3.478036     
662            PARIS130       1.000000     0.627015     
662            PARIS235       1.000000     0.606063     
662            PARIS262       1.000000     0.253228     
662            PARIS278       1.000000     0.490409     
662            PARIS305       1.000000     0.532442     
663            PARIS50        1.000000     6.447405     
663            PARIS70        1.000000     0.655246     
663            PARIS90        1.000000     6.550956     
663            PARIS110       1.000000     3.493873     
663            PARIS130       1.000000     0.594021     
663            PARIS235       1.000000     0.637074     
663            PARIS262       1.000000     0.307587     
663            PARIS278       1.000000     0.468576     
663            PARIS305       1.000000     0.546224     
664            PARIS50        1.000000     6.469955     
664            PARIS70        1.000000     0.722925     
664            PARIS90        1.000000     7.372980     
664            PARIS110       1.000000     3.479897     
664            PARIS130       1.000000     0.653093     
664            PARIS235       1.000000     0.538853     
664            PARIS262       1.000000     0.236825     
664            PARIS278       1.000000     0.460643     
664            PARIS305       1.000000     0.531490     
665            PARIS50        1.000000     5.528623     
665            PARIS70        1.000000     0.750743     
665            PARIS90        1.000000     6.470927     
665            PARIS110       1.000000     2.548490     
665            PARIS130       1.000000     0.519657     
665            PARIS235       1.000000     0.559021     
665            PARIS262       1.000000     0.262572     
665            PARIS278       1.000000     0.414424     
665            PARIS305       1.000000     0.528773     
666            PARIS50        1.000000     0.737488     
666            PARIS70        1.000000     0.806938     
666            PARIS90        1.000000     0.727478     
666            PARIS110       1.000000     0.797026     
666            PARIS130       1.000000     0.495825     
666            PARIS235       1.000000     0.511657     
666            PARIS262       1.000000     0.247008     
666            PARIS278       1.000000     0.445402     
666            PARIS305       1.000000     0.512892     
667            PARIS50        1.000000     0.666674     
667            PARIS70        1.000000     0.761400     
667            PARIS90        1.000000     0.724291     
667            PARIS110       1.000000     0.791978     
667            PARIS130       1.000000     0.446991     
667            PARIS235       1.000000     0.449464     
667            PARIS262       1.000000     0.236360     
667            PARIS278       1.000000     0.403866     
667            PARIS305       1.000000     0.420909     
668            PARIS50        1.000000     0.627213     
668            PARIS70        1.000000     0.675484     
668            PARIS90        1.000000     0.671929     
668            PARIS110       1.000000     0.728102     
668            PARIS130       1.000000     0.600151     
668            PARIS235       1.000000     0.516679     
668            PARIS262       1.000000     0.197441     
668            PARIS278       1.000000     0.362173     
668            PARIS305       1.000000     0.400637     
669            PARIS50        1.000000     0.542701     
669            PARIS70        1.000000     0.617333     
669            PARIS90        1.000000     0.603158     
669            PARIS110       1.000000     0.700141     
669            PARIS130       1.000000     0.573507     
669            PARIS235       1.000000     0.618018     
669            PARIS262       1.000000     0.216613     
669            PARIS278       1.000000     0.403434     
669            PARIS305       1.000000     0.344840     
670            PARIS50        1.000000     0.518500     
670            PARIS70        1.000000     0.599973     
670            PARIS90        1.000000     0.597567     
670            PARIS110       1.000000     0.693327     
670            PARIS130       1.000000     0.504059     
670            PARIS235       1.000000     0.630933     
670            PARIS262       1.000000     0.158096     
670            PARIS278       1.000000     0.431141     
670            PARIS305       1.000000     0.395209     
671            PARIS50        1.000000     0.504793     
671            PARIS70        1.000000     0.559523     
671            PARIS90        1.000000     0.508225     
671            PARIS110       1.000000     0.543923     
671            PARIS130       1.000000     0.501619     
671            PARIS235       1.000000     0.475493     
671            PARIS262       1.000000     0.419912     
671            PARIS278       1.000000     0.493009     
671            PARIS305       1.000000     0.477896     
672            PARIS50        1.000000     0.494595     
672            PARIS70        1.000000     0.508184     
672            PARIS90        1.000000     0.509122     
672            PARIS110       1.000000     0.516928     
672            PARIS130       1.000000     0.510763     
672            PARIS235       1.000000     0.498932     
672            PARIS262       1.000000     0.494659     
672            PARIS278       1.000000     0.500480     
672            PARIS305       1.000000     0.504659     
674            PARIS50        1.000000     0.550056     
674            PARIS70        1.000000     0.556259     
674            PARIS90        1.000000     0.531898     
674            PARIS110       1.000000     0.568525     
674            PARIS130       1.000000     0.506049     
674            PARIS235       1.000000     0.491960     
674            PARIS262       1.000000     0.434457     
674            PARIS278       1.000000     0.464374     
674            PARIS305       1.000000     0.462345     
675            PARIS50        1.000000     0.747895     
675            PARIS70        1.000000     0.683678     
675            PARIS90        1.000000     0.748104     
675            PARIS110       1.000000     2.506851     
675            PARIS130       1.000000     0.555926     
675            PARIS235       1.000000     0.524785     
675            PARIS262       1.000000     0.233458     
675            PARIS278       1.000000     0.413798     
675            PARIS305       1.000000     0.512576     
676            PARIS50        1.000000     5.550932     
676            PARIS70        1.000000     0.631383     
676            PARIS90        1.000000     6.482385     
676            PARIS110       1.000000     3.491195     
676            PARIS130       1.000000     0.553128     
676            PARIS235       1.000000     0.632071     
676            PARIS262       1.000000     0.209689     
676            PARIS278       1.000000     0.475428     
676            PARIS305       1.000000     0.524899     
677            PARIS50        1.000000     6.518290     
677            PARIS70        1.000000     0.707372     
677            PARIS90        1.000000     6.547905     
677            PARIS110       1.000000     3.488797     
677            PARIS130       1.000000     0.503637     
677            PARIS235       1.000000     0.599207     
677            PARIS262       1.000000     0.299640     
677            PARIS278       1.000000     0.533457     
677            PARIS305       1.000000     0.516841     
678            PARIS50        1.000000     6.556553     
678            PARIS70        1.000000     0.747827     
678            PARIS90        1.000000     6.564549     
678            PARIS110       1.000000     3.511227     
678            PARIS130       1.000000     0.558507     
678            PARIS235       1.000000     0.668364     
678            PARIS262       1.000000     0.319754     
678            PARIS278       1.000000     0.523481     
678            PARIS305       1.000000     0.511224     
679            PARIS50        1.000000     6.499128     
679            PARIS70        1.000000     0.741464     
679            PARIS90        1.000000     6.545283     
679            PARIS110       1.000000     3.478169     
679            PARIS130       1.000000     0.569393     
679            PARIS235       1.000000     0.636328     
679            PARIS262       1.000000     0.319897     
679            PARIS278       1.000000     0.586076     
679            PARIS305       1.000000     0.562672     
680            PARIS50        1.000000     6.436905     
680            PARIS70        1.000000     0.801195     
680            PARIS90        1.000000     7.341663     
680            PARIS110       1.000000     3.422696     
680            PARIS130       1.000000     0.568082     
680            PARIS235       1.000000     0.573849     
680            PARIS262       1.000000     0.258934     
680            PARIS278       1.000000     0.472689     
680            PARIS305       1.000000     0.549144     
681            PARIS50        1.000000     0.742516     
681            PARIS70        1.000000     0.782072     
681            PARIS90        1.000000     6.502885     
681            PARIS110       1.000000     0.823286     
681            PARIS130       1.000000     0.485082     
681            PARIS235       1.000000     0.474078     
681            PARIS262       1.000000     0.331668     
681            PARIS278       1.000000     0.483694     
681            PARIS305       1.000000     0.494123     
682            PARIS50        1.000000     0.559541     
682            PARIS70        1.000000     6.527239     
682            PARIS90        1.000000     0.673277     
682            PARIS110       1.000000     0.679562     
682            PARIS130       1.000000     0.507624     
682            PARIS235       1.000000     0.477845     
682            PARIS262       1.000000     0.393075     
682            PARIS278       1.000000     0.439908     
682            PARIS305       1.000000     0.463929     
686            PARIS50        1.000000     0.511883     
686            PARIS70        1.000000     0.545473     
686            PARIS90        1.000000     0.515098     
686            PARIS110       1.000000     0.535308     
686            PARIS130       1.000000     0.507353     
686            PARIS235       1.000000     0.468214     
686            PARIS262       1.000000     0.470874     
686            PARIS278       1.000000     0.500966     
686            PARIS305       1.000000     0.507253     
687            PARIS50        1.000000     0.660613     
687            PARIS70        1.000000     0.721015     
687            PARIS90        1.000000     0.613671     
687            PARIS110       1.000000     0.818497     
687            PARIS130       1.000000     0.463935     
687            PARIS235       1.000000     0.478677     
687            PARIS262       1.000000     0.198188     
687            PARIS278       1.000000     0.351065     
687            PARIS305       1.000000     0.476212     
688            PARIS50        1.000000     0.748719     
688            PARIS70        1.000000     0.662148     
688            PARIS90        1.000000     0.668870     
688            PARIS110       1.000000     2.612141     
688            PARIS130       1.000000     0.548858     
688            PARIS235       1.000000     0.605761     
688            PARIS262       1.000000     0.189006     
688            PARIS278       1.000000     0.410930     
688            PARIS305       1.000000     0.563385     
689            PARIS50        1.000000     6.449512     
689            PARIS70        1.000000     0.660503     
689            PARIS90        1.000000     6.468680     
689            PARIS110       1.000000     3.537279     
689            PARIS130       1.000000     0.574057     
689            PARIS235       1.000000     0.638316     
689            PARIS262       1.000000     0.291862     
689            PARIS278       1.000000     0.491163     
689            PARIS305       1.000000     0.473772     
690            PARIS50        1.000000     7.468332     
690            PARIS70        1.000000     8.541317     
690            PARIS90        1.000000     7.454347     
690            PARIS110       1.000000     3.565031     
690            PARIS130       1.000000     36.482022    
690            PARIS235       1.000000     0.734079     
690            PARIS262       1.000000     0.330569     
690            PARIS278       1.000000     0.477238     
690            PARIS305       1.000000     0.602260     
691            PARIS50        1.000000     7.489179     
691            PARIS70        1.000000     8.499277     
691            PARIS90        1.000000     7.477318     
691            PARIS110       1.000000     4.442675     
691            PARIS130       1.000000     36.476612    
691            PARIS235       1.000000     0.723956     
691            PARIS262       1.000000     0.395787     
691            PARIS278       1.000000     0.518982     
691            PARIS305       1.000000     0.518325     
692            PARIS50        1.000000     6.572492     
692            PARIS70        1.000000     7.488030     
692            PARIS90        1.000000     7.422623     
692            PARIS110       1.000000     3.551485     
692            PARIS130       1.000000     0.616620     
692            PARIS235       1.000000     0.673787     
692            PARIS262       1.000000     0.371019     
692            PARIS278       1.000000     0.533829     
692            PARIS305       1.000000     0.521718     
693            PARIS50        1.000000     6.468249     
693            PARIS70        1.000000     0.775822     
693            PARIS90        1.000000     6.545063     
693            PARIS110       1.000000     3.446299     
693            PARIS130       1.000000     0.572188     
693            PARIS235       1.000000     0.616690     
693            PARIS262       1.000000     0.342307     
693            PARIS278       1.000000     0.532937     
693            PARIS305       1.000000     0.600498     
694            PARIS50        1.000000     0.811145     
694            PARIS70        1.000000     0.720017     
694            PARIS90        1.000000     0.820375     
694            PARIS110       1.000000     2.509827     
694            PARIS130       1.000000     0.549557     
694            PARIS235       1.000000     0.545358     
694            PARIS262       1.000000     0.294797     
694            PARIS278       1.000000     0.370582     
694            PARIS305       1.000000     0.468319     
695            PARIS50        1.000000     0.720553     
695            PARIS70        1.000000     0.734442     
695            PARIS90        1.000000     0.681583     
695            PARIS110       1.000000     2.581982     
695            PARIS130       1.000000     0.477327     
695            PARIS235       1.000000     0.600344     
695            PARIS262       1.000000     0.200770     
695            PARIS278       1.000000     0.475954     
695            PARIS305       1.000000     0.451500     
696            PARIS50        1.000000     0.706829     
696            PARIS70        1.000000     1.764935     
696            PARIS90        1.000000     0.678006     
696            PARIS110       1.000000     2.561143     
696            PARIS130       1.000000     0.439284     
696            PARIS235       1.000000     0.608410     
696            PARIS262       1.000000     0.274995     
696            PARIS278       1.000000     0.400161     
696            PARIS305       1.000000     0.408878     
697            PARIS50        1.000000     0.670944     
697            PARIS70        1.000000     6.540832     
697            PARIS90        1.000000     0.696060     
697            PARIS110       1.000000     1.707503     
697            PARIS130       1.000000     0.408576     
697            PARIS235       1.000000     0.548507     
697            PARIS262       1.000000     0.256317     
697            PARIS278       1.000000     0.398722     
697            PARIS305       1.000000     0.446706     
698            PARIS50        1.000000     0.604825     
698            PARIS70        1.000000     0.703590     
698            PARIS90        1.000000     0.640817     
698            PARIS110       1.000000     0.746644     
698            PARIS130       1.000000     0.487023     
698            PARIS235       1.000000     0.510885     
698            PARIS262       1.000000     0.251088     
698            PARIS278       1.000000     0.404040     
698            PARIS305       1.000000     0.402817     
725            PARIS50        1.000000     0.522062     
725            PARIS70        1.000000     0.696434     
725            PARIS90        1.000000     0.425039     
725            PARIS110       1.000000     0.427423     
725            PARIS130       1.000000     0.552592     
725            PARIS235       1.000000     0.433049     
725            PARIS262       1.000000     0.097159     
725            PARIS278       1.000000     0.443822     
725            PARIS305       1.000000     0.400247     
726            PARIS50        1.000000     0.598140     
726            PARIS70        1.000000     0.765164     
726            PARIS90        1.000000     0.386536     
726            PARIS110       1.000000     0.406465     
726            PARIS130       1.000000     0.605336     
726            PARIS235       1.000000     0.451623     
726            PARIS262       1.000000     -8.495128    
726            PARIS278       1.000000     0.454981     
726            PARIS305       1.000000     0.334394     
727            PARIS50        1.000000     0.637496     
727            PARIS70        1.000000     0.708181     
727            PARIS90        1.000000     0.443451     
727            PARIS110       1.000000     0.475770     
727            PARIS130       1.000000     0.674176     
727            PARIS235       1.000000     0.346933     
727            PARIS262       1.000000     -8.498755    
727            PARIS278       1.000000     0.439579     
727            PARIS305       1.000000     0.440283     
728            PARIS50        1.000000     0.625945     
728            PARIS70        1.000000     0.714817     
728            PARIS90        1.000000     0.527758     
728            PARIS110       1.000000     0.482199     
728            PARIS130       1.000000     0.740198     
728            PARIS235       1.000000     0.397115     
728            PARIS262       1.000000     -8.513396    
728            PARIS278       1.000000     0.455730     
728            PARIS305       1.000000     0.394184     
729            PARIS50        1.000000     0.606696     
729            PARIS70        1.000000     0.665967     
729            PARIS90        1.000000     0.568569     
729            PARIS110       1.000000     0.496208     
729            PARIS130       1.000000     0.677511     
729            PARIS235       1.000000     0.346714     
729            PARIS262       1.000000     -8.467471    
729            PARIS278       1.000000     0.456535     
729            PARIS305       1.000000     0.388726     
730            PARIS50        1.000000     0.587258     
730            PARIS70        1.000000     0.686581     
730            PARIS90        1.000000     0.432371     
730            PARIS110       1.000000     0.448028     
730            PARIS130       1.000000     0.624884     
730            PARIS235       1.000000     0.362896     
730            PARIS262       1.000000     -7.493502    
730            PARIS278       1.000000     0.458165     
730            PARIS305       1.000000     0.386721     
731            PARIS50        1.000000     0.586082     
731            PARIS70        1.000000     0.743085     
731            PARIS90        1.000000     0.457448     
731            PARIS110       1.000000     0.457408     
731            PARIS130       1.000000     0.577549     
731            PARIS235       1.000000     0.271607     
731            PARIS262       1.000000     -8.497305    
731            PARIS278       1.000000     0.428409     
731            PARIS305       1.000000     0.439069     
732            PARIS50        1.000000     0.522912     
732            PARIS70        1.000000     0.840860     
732            PARIS90        1.000000     0.461326     
732            PARIS110       1.000000     0.428345     
732            PARIS130       1.000000     0.592806     
732            PARIS235       1.000000     0.299745     
732            PARIS262       1.000000     -9.497073    
732            PARIS278       1.000000     0.448426     
732            PARIS305       1.000000     0.346359     
733            PARIS50        1.000000     0.512114     
733            PARIS70        1.000000     7.436906     
733            PARIS90        1.000000     0.405544     
733            PARIS110       1.000000     0.378053     
733            PARIS130       1.000000     0.583157     
733            PARIS235       1.000000     0.256546     
733            PARIS262       1.000000     -8.578445    
733            PARIS278       1.000000     0.379049     
733            PARIS305       1.000000     0.297394     
734            PARIS50        1.000000     0.437751     
734            PARIS70        1.000000     6.535318     
734            PARIS90        1.000000     0.453017     
734            PARIS110       1.000000     0.408270     
734            PARIS130       1.000000     0.582373     
734            PARIS235       1.000000     0.255874     
734            PARIS262       1.000000     -8.506110    
734            PARIS278       1.000000     0.432217     
734            PARIS305       1.000000     0.290657     
735            PARIS50        1.000000     0.463441     
735            PARIS70        1.000000     0.677624     
735            PARIS90        1.000000     0.473712     
735            PARIS110       1.000000     0.522148     
735            PARIS130       1.000000     0.526574     
735            PARIS235       1.000000     0.358262     
735            PARIS262       1.000000     0.191181     
735            PARIS278       1.000000     0.445610     
735            PARIS305       1.000000     0.389350     
740            PARIS50        1.000000     0.623887     
740            PARIS70        1.000000     0.671712     
740            PARIS90        1.000000     0.537739     
740            PARIS110       1.000000     0.517284     
740            PARIS130       1.000000     0.625478     
740            PARIS235       1.000000     0.467271     
740            PARIS262       1.000000     0.348790     
740            PARIS278       1.000000     0.505821     
740            PARIS305       1.000000     0.497945     
741            PARIS50        1.000000     2.570414     
741            PARIS70        1.000000     7.652366     
741            PARIS90        1.000000     0.692800     
741            PARIS110       1.000000     0.590211     
741            PARIS130       1.000000     6.478554     
741            PARIS235       1.000000     0.492920     
741            PARIS262       1.000000     0.003540     
741            PARIS278       1.000000     0.496017     
741            PARIS305       1.000000     0.506628     
742            PARIS50        1.000000     2.474167     
742            PARIS70        1.000000     0.744241     
742            PARIS90        1.000000     0.615135     
742            PARIS110       1.000000     0.578194     
742            PARIS130       1.000000     0.628600     
742            PARIS235       1.000000     0.471671     
742            PARIS262       1.000000     -8.472843    
742            PARIS278       1.000000     0.557185     
742            PARIS305       1.000000     0.479652     
743            PARIS50        1.000000     0.655218     
743            PARIS70        1.000000     0.708139     
743            PARIS90        1.000000     0.531509     
743            PARIS110       1.000000     0.542154     
743            PARIS130       1.000000     0.656843     
743            PARIS235       1.000000     0.449337     
743            PARIS262       1.000000     0.017427     
743            PARIS278       1.000000     0.499054     
743            PARIS305       1.000000     0.522021     
744            PARIS50        1.000000     0.646687     
744            PARIS70        1.000000     0.761203     
744            PARIS90        1.000000     0.465184     
744            PARIS110       1.000000     0.494902     
744            PARIS130       1.000000     0.716539     
744            PARIS235       1.000000     0.391587     
744            PARIS262       1.000000     -7.496007    
744            PARIS278       1.000000     0.415543     
744            PARIS305       1.000000     0.455374     
745            PARIS50        1.000000     0.525818     
745            PARIS70        1.000000     0.748553     
745            PARIS90        1.000000     0.499951     
745            PARIS110       1.000000     0.495599     
745            PARIS130       1.000000     0.603567     
745            PARIS235       1.000000     0.374055     
745            PARIS262       1.000000     -9.473766    
745            PARIS278       1.000000     0.434445     
745            PARIS305       1.000000     0.389453     
746            PARIS50        1.000000     0.499316     
746            PARIS70        1.000000     1.771359     
746            PARIS90        1.000000     0.435814     
746            PARIS110       1.000000     0.438165     
746            PARIS130       1.000000     0.622767     
746            PARIS235       1.000000     0.396492     
746            PARIS262       1.000000     -8.496082    
746            PARIS278       1.000000     0.417344     
746            PARIS305       1.000000     0.386770     
747            PARIS50        1.000000     0.447827     
747            PARIS70        1.000000     6.522714     
747            PARIS90        1.000000     0.435516     
747            PARIS110       1.000000     0.456117     
747            PARIS130       1.000000     0.558875     
747            PARIS235       1.000000     0.337873     
747            PARIS262       1.000000     -9.509024    
747            PARIS278       1.000000     0.432353     
747            PARIS305       1.000000     0.354889     
748            PARIS50        1.000000     0.501967     
748            PARIS70        1.000000     0.817865     
748            PARIS90        1.000000     0.401013     
748            PARIS110       1.000000     0.403053     
748            PARIS130       1.000000     0.590821     
748            PARIS235       1.000000     0.321114     
748            PARIS262       1.000000     -9.492015    
748            PARIS278       1.000000     0.351574     
748            PARIS305       1.000000     0.355886     
749            PARIS50        1.000000     0.549090     
749            PARIS70        1.000000     0.738840     
749            PARIS90        1.000000     0.505711     
749            PARIS110       1.000000     0.409738     
749            PARIS130       1.000000     0.581147     
749            PARIS235       1.000000     0.317578     
749            PARIS262       1.000000     0.024000     
749            PARIS278       1.000000     0.398809     
749            PARIS305       1.000000     0.363474     
750            PARIS50        1.000000     0.589947     
750            PARIS70        1.000000     0.830706     
750            PARIS90        1.000000     0.464015     
750            PARIS110       1.000000     0.420973     
750            PARIS130       1.000000     0.548885     
750            PARIS235       1.000000     0.334176     
750            PARIS262       1.000000     -8.485728    
750            PARIS278       1.000000     0.409496     
750            PARIS305       1.000000     0.386300     
751            PARIS50        1.000000     0.472108     
751            PARIS70        1.000000     0.749586     
751            PARIS90        1.000000     0.450566     
751            PARIS110       1.000000     0.460640     
751            PARIS130       1.000000     0.618911     
751            PARIS235       1.000000     0.339087     
751            PARIS262       1.000000     -8.517182    
751            PARIS278       1.000000     0.390599     
751            PARIS305       1.000000     0.344453     
752            PARIS50        1.000000     0.574317     
752            PARIS70        1.000000     0.734752     
752            PARIS90        1.000000     0.490743     
752            PARIS110       1.000000     0.423280     
752            PARIS130       1.000000     0.603884     
752            PARIS235       1.000000     0.385511     
752            PARIS262       1.000000     -9.432802    
752            PARIS278       1.000000     0.419363     
752            PARIS305       1.000000     0.314970     
753            PARIS50        1.000000     0.589768     
753            PARIS70        1.000000     1.759769     
753            PARIS90        1.000000     0.423693     
753            PARIS110       1.000000     0.438362     
753            PARIS130       1.000000     0.580230     
753            PARIS235       1.000000     0.368356     
753            PARIS262       1.000000     -8.489140    
753            PARIS278       1.000000     0.497049     
753            PARIS305       1.000000     0.334678     
754            PARIS50        1.000000     0.496879     
754            PARIS70        1.000000     7.425714     
754            PARIS90        1.000000     0.405978     
754            PARIS110       1.000000     0.000000     
754            PARIS130       1.000000     0.590837     
754            PARIS235       1.000000     0.316303     
754            PARIS262       1.000000     -9.538816    
754            PARIS278       1.000000     0.405785     
754            PARIS305       1.000000     0.353399     
755            PARIS50        1.000000     0.497160     
755            PARIS70        1.000000     6.515412     
755            PARIS90        1.000000     0.353588     
755            PARIS110       1.000000     0.409113     
755            PARIS130       1.000000     0.587939     
755            PARIS235       1.000000     0.272542     
755            PARIS262       1.000000     -9.482545    
755            PARIS278       1.000000     0.484303     
755            PARIS305       1.000000     0.331006     
756            PARIS50        1.000000     0.470264     
756            PARIS70        1.000000     0.806143     
756            PARIS90        1.000000     0.310173     
756            PARIS110       1.000000     0.371331     
756            PARIS130       1.000000     0.579567     
756            PARIS235       1.000000     0.300447     
756            PARIS262       1.000000     -9.525303    
756            PARIS278       1.000000     0.438523     
756            PARIS305       1.000000     0.306136     
757            PARIS50        1.000000     0.461384     
757            PARIS70        1.000000     0.809685     
757            PARIS90        1.000000     0.375722     
757            PARIS110       1.000000     0.349136     
757            PARIS130       1.000000     0.648839     
757            PARIS235       1.000000     0.286657     
757            PARIS262       1.000000     -9.531872    
757            PARIS278       1.000000     0.409854     
757            PARIS305       1.000000     0.248839     
758            PARIS50        1.000000     0.469991     
758            PARIS70        1.000000     0.814348     
758            PARIS90        1.000000     0.360257     
758            PARIS110       1.000000     0.387235     
758            PARIS130       1.000000     0.574190     
758            PARIS235       1.000000     0.289304     
758            PARIS262       1.000000     -10.484823   
758            PARIS278       1.000000     0.422224     
758            PARIS305       1.000000     0.308196     
759            PARIS50        1.000000     0.435713     
759            PARIS70        1.000000     0.786314     
759            PARIS90        1.000000     0.353785     
759            PARIS110       1.000000     0.319407     
759            PARIS130       1.000000     0.653298     
759            PARIS235       1.000000     0.335971     
759            PARIS262       1.000000     -10.480190   
759            PARIS278       1.000000     0.412537     
759            PARIS305       1.000000     0.347193     
760            PARIS50        1.000000     0.442118     
760            PARIS70        1.000000     0.792745     
760            PARIS90        1.000000     0.347519     
760            PARIS110       1.000000     0.321411     
760            PARIS130       1.000000     0.640034     
760            PARIS235       1.000000     0.272112     
760            PARIS262       1.000000     -9.571739    
760            PARIS278       1.000000     0.388337     
760            PARIS305       1.000000     0.238388     
761            PARIS50        1.000000     0.435219     
761            PARIS70        1.000000     0.729009     
761            PARIS90        1.000000     0.326244     
761            PARIS110       1.000000     0.285229     
761            PARIS130       1.000000     0.700363     
761            PARIS235       1.000000     0.255069     
761            PARIS262       1.000000     -10.471624   
761            PARIS278       1.000000     0.423395     
761            PARIS305       1.000000     0.288468     
762            PARIS50        1.000000     0.396451     
762            PARIS70        1.000000     0.795610     
762            PARIS90        1.000000     0.360811     
762            PARIS110       1.000000     0.322397     
762            PARIS130       1.000000     0.586620     
762            PARIS235       1.000000     0.222404     
762            PARIS262       1.000000     -9.543640    
762            PARIS278       1.000000     0.431658     
762            PARIS305       1.000000     0.340992     
763            PARIS50        1.000000     0.462427     
763            PARIS70        1.000000     0.690689     
763            PARIS90        1.000000     0.443497     
763            PARIS110       1.000000     0.395517     
763            PARIS130       1.000000     0.557885     
763            PARIS235       1.000000     0.330626     
763            PARIS262       1.000000     0.058732     
763            PARIS278       1.000000     0.453192     
763            PARIS305       1.000000     0.358627     
774            PARIS50        1.000000     0.518209     
774            PARIS70        1.000000     6.566245     
774            PARIS90        1.000000     0.426253     
774            PARIS110       1.000000     0.435540     
774            PARIS130       1.000000     0.641838     
774            PARIS235       1.000000     0.317609     
774            PARIS262       1.000000     -7.521209    
774            PARIS278       1.000000     0.484721     
774            PARIS305       1.000000     0.350184     
774            PARIS50        1.000000     0.518013     
774            PARIS70        1.000000     6.566431     
774            PARIS90        1.000000     0.426149     
774            PARIS110       1.000000     0.435612     
774            PARIS130       1.000000     0.641878     
774            PARIS235       1.000000     0.317625     
774            PARIS262       1.000000     -7.521209    
774            PARIS278       1.000000     0.484751     
774            PARIS305       1.000000     0.349945     
775            PARIS50        1.000000     0.521218     
775            PARIS70        1.000000     7.483408     
775            PARIS90        1.000000     0.388304     
775            PARIS110       1.000000     0.380748     
775            PARIS130       1.000000     0.571049     
775            PARIS235       1.000000     0.330156     
775            PARIS262       1.000000     -9.507326    
775            PARIS278       1.000000     0.442593     
775            PARIS305       1.000000     0.358887     
775            PARIS50        1.000000     0.521304     
775            PARIS70        1.000000     7.483422     
775            PARIS90        1.000000     0.388282     
775            PARIS110       1.000000     0.380509     
775            PARIS130       1.000000     0.570953     
775            PARIS235       1.000000     0.330053     
775            PARIS262       1.000000     -9.507460    
775            PARIS278       1.000000     0.442553     
775            PARIS305       1.000000     0.358781     
776            PARIS50        1.000000     0.449851     
776            PARIS70        1.000000     6.544567     
776            PARIS90        1.000000     0.374993     
776            PARIS110       1.000000     0.368392     
776            PARIS130       1.000000     0.578607     
776            PARIS235       1.000000     0.268805     
776            PARIS262       1.000000     -9.504790    
776            PARIS278       1.000000     0.451313     
776            PARIS305       1.000000     0.304468     
776            PARIS50        1.000000     0.449776     
776            PARIS70        1.000000     6.544393     
776            PARIS90        1.000000     0.374969     
776            PARIS110       1.000000     0.368634     
776            PARIS130       1.000000     0.578423     
776            PARIS235       1.000000     0.268912     
776            PARIS262       1.000000     -9.504970    
776            PARIS278       1.000000     0.451516     
776            PARIS305       1.000000     0.304317     
777            PARIS50        1.000000     0.439267     
777            PARIS70        1.000000     5.622596     
777            PARIS90        1.000000     0.316806     
777            PARIS110       1.000000     0.341092     
777            PARIS130       1.000000     0.613923     
777            PARIS235       1.000000     0.267608     
777            PARIS262       1.000000     -8.513561    
777            PARIS278       1.000000     0.389520     
777            PARIS305       1.000000     0.288771     
777            PARIS50        1.000000     0.439351     
777            PARIS70        1.000000     5.622739     
777            PARIS90        1.000000     0.316780     
777            PARIS110       1.000000     0.340991     
777            PARIS130       1.000000     0.614234     
777            PARIS235       1.000000     0.267398     
777            PARIS262       1.000000     -8.513510    
777            PARIS278       1.000000     0.389577     
777            PARIS305       1.000000     0.288585     
778            PARIS50        1.000000     0.499828     
778            PARIS70        1.000000     6.509651     
778            PARIS90        1.000000     0.364997     
778            PARIS110       1.000000     0.356624     
778            PARIS130       1.000000     0.629921     
778            PARIS235       1.000000     0.328474     
778            PARIS262       1.000000     -9.508575    
778            PARIS278       1.000000     0.431400     
778            PARIS305       1.000000     0.297828     
778            PARIS50        1.000000     0.499862     
778            PARIS70        1.000000     6.509752     
778            PARIS90        1.000000     0.364997     
778            PARIS110       1.000000     0.356687     
778            PARIS130       1.000000     0.629959     
778            PARIS235       1.000000     0.328390     
778            PARIS262       1.000000     -9.508784    
778            PARIS278       1.000000     0.431299     
778            PARIS305       1.000000     0.297694     
779            PARIS50        1.000000     0.421628     
779            PARIS70        1.000000     0.839603     
779            PARIS90        1.000000     0.343688     
779            PARIS110       1.000000     0.358534     
779            PARIS130       1.000000     0.583280     
779            PARIS235       1.000000     0.292269     
779            PARIS262       1.000000     -9.514913    
779            PARIS278       1.000000     0.412170     
779            PARIS305       1.000000     0.338895     
779            PARIS50        1.000000     0.421628     
779            PARIS70        1.000000     0.839785     
779            PARIS90        1.000000     0.343728     
779            PARIS110       1.000000     0.358534     
779            PARIS130       1.000000     0.583376     
779            PARIS235       1.000000     0.292180     
779            PARIS262       1.000000     -9.514913    
779            PARIS278       1.000000     0.412195     
779            PARIS305       1.000000     0.338986     
780            PARIS50        1.000000     0.406947     
780            PARIS70        1.000000     0.703641     
780            PARIS90        1.000000     0.275767     
780            PARIS110       1.000000     0.260276     
780            PARIS130       1.000000     0.631441     
780            PARIS235       1.000000     0.244826     
780            PARIS262       1.000000     -9.556202    
780            PARIS278       1.000000     0.377898     
780            PARIS305       1.000000     0.258112     
780            PARIS50        1.000000     0.406955     
780            PARIS70        1.000000     0.703769     
780            PARIS90        1.000000     0.275679     
780            PARIS110       1.000000     0.260471     
780            PARIS130       1.000000     0.631693     
